Tab Name,Field Name,Dropdown Values,Cell Ref
Sales Grid,No. of Rooms/BR/Bath,"SF,Meters",GC743
Sales Grid,Averages,"Comments,Sale Comments",FW756
Sales Grid,Averages,"Comments,Sale Comments",FW861
Sales Grid,Averages,"Comments,Sale Comments",FW966
Sales Grid,Averages,"Comments,Sale Comments",FW1071
Sales Grid,Averages,"Comments,Sale Comments",FW1176
Sales Grid,Averages,"Comments,Sale Comments",FW1281
Sales Grid,Averages,"Comments,Sale Comments",FW1386
Sales Grid,Averages,"Comments,Sale Comments",FW1491
Sales Grid,Averages,"Comments,Sale Comments",FW1596
Sales Grid,Averages,"Comments,Sale Comments",FW1701
Sales Approach,Unknown_Field_F7,"Auto, Show, Hide",F7
Sales Approach,Auto,"Auto, Show, Hide",F8
Sales Approach,Auto,"Auto, Show, Hide",F9
Sales Approach,Auto,"Auto, Show, Hide",F10
Sales Approach,Auto,"Auto, Show, Hide",F11
Sales Approach,Auto,"Auto, Show, Hide",F12
Sales Approach,Auto,"Auto, Show, Hide",F13
Sales Approach,Auto,"Auto, Show, Hide",F14
Sales Approach,Auto,"Auto, Show, Hide",F15
Sales Approach,Auto,"Auto, Show, Hide",F16
Sales Approach,Auto,"Auto, Show, Hide",F17
Sales Approach,Auto,"Auto, Show, Hide",F18
Sales Approach,Auto,"Auto, Show, Hide",F19
Sales Approach,Auto,"Auto, Show, Hide",F20
Sales Approach,Auto,"Auto, Show, Hide",F21
Sales Approach,VeryHidden,"ID, Name, Address, City, State, County, Country, Zip, Appraisal File, Appraisal Usage, CBSA ID, Is Ground Lease, Latitude, Longitude, Market, Comments, Verification, Property Major Type, Property Type, Property Sub Type, Ready for Use, Submarket, Supporting Files, Created By, Time Stamp, Owner, Township/Range, Municipality, CBSA Name, MSA, Census Block, Census Tract, Neighborhood, North Boundary, South Boundary, East Boundary, West Boundary, Neighborhood Comments, Location Description, Opportunity Zone, School District, District Spending, DistrictURL, Student Teacher Ratio, Enrollment, Other DB Refs, FAR, Adjustment Comments, Appraisal Date, Appraised Value, Book/Page or Reference Doc, Business Value Adjustment, Buyer Type, Cap Rate, Clean-up Costs, Conditions of Sale, Conditions of Sale Adjustment, Confidential, Current List Price, Current List Price Difference, Current Use, Sale Data Source, Days On Market, Diminution Source, Discount Rate, EGIM, Environmental Concerns, Environmental Remarks, Environmental Status, Excess Land Adjustment, Expenditures after Sale Adjustment, Expense Growth Rate, FF and E Adjustment, Financing, Financing Terms Adjustment, Finish Condition, Grantee, Grantor, Highest and Best Use, Holding Period Years, Room Revenue Multiplier, Improvement Value, Improvement Value Per SF, Income Growth, Income Growth Rate, Internal Comments, Land Value, Land Value Per SF, Legal Description, Lender, NIM, Original List Price, Original List Price Difference, Other Adjustment, Percent Diminution in Value, Percent Stigma, PGIM, Price, Actual Price, Price Adjustment, Price Per Acre, Price Per Bay, Price Per Bed, Price Per Bedroom, Price Per Buildable SF, Price Per FAR, Price Per GBA Meters, Price Per Land Hectares, Price Per Land SF, Price Per Land Sq. Meters, Price Per Land Unit, Price Per MF Bedroom, Price Per MF Room, Price Per Primary Frontage Feet, Price Per RA, Price Per RA Meters, Price Per Room, Price Per SF, Price Per Space, Price Per Unit, Price Per Usable Acre, Price Per Usable Land SF, Property Included, Property Rights, Proposed Use, Recording Date, Responsible Party, Risk Profile, Sale Comments, Date, Sale Notes, Sale Supporting Files, Terminal Cap Rate, TOS Cap Rate, TOS Effective Age, TOS EGIM, TOS NOI, TOS Number Of Tenants, TOS Occupancy Rate, TOS Price Per Rentable Space, TOS Price Per Usable Acre Land, TOS Price Per Usable SF Land, TOS Tenancy Type, TOS Vacancy Rate, TOS Weighted Avg. Lease Term, Transaction Type, Type of Contamination, Sale Verification Date, Sale Verification Phone, Sale Verification Source, MFLeaseSumId, Management Company, Monthly Carport Fee, Monthly Garage Fee, MF Lease Comments, MF Lease Notes, MF Lease Survey Date, Surveyed Unit Count, Unit Lease Instance Type, MF Rent Concessions, MF Rent Type, MF Verification Source, Project Style, Assisted Living Community Fee, Assisted Living Entry Fee, Assisted Living Occupancy Percentage, Assisted Living Monthly Second Person Fee, Assisted Living Unit Count, Care Type Comments, Independent Living Community Fee, Independent Living Entry Fee, Independent Living Occupancy Percentage, Independent Living Monthly Second Person Fee, Independent Living Unit Count, Memory Care Community Fee, Memory Care Entry Fee, Memory Care Occupancy Percentage, Memory Care Monthly Second Person Fee, Memory Care Unit Count, Other Community Fee, Other Entry Fee, Other Occupancy Percentage, Other Monthly Second Person Fee, Other Unit Count, Medicaid Percentage, Other Percentage, Private Pay Percentage, VA Percentage, Skilled Nursing Community Fee, Skilled Nursing Entry Fee, Skilled Nursing Occupancy Percentage, Skilled Nursing Monthly Second Person Fee, Skilled Nursing Unit Count, Utilities Paid By Owner, Vacant Units, MF Occupancy, Vacancy Rate, Storage Fee, MF Rent Per Mo Min, MF Rent Per Mo Max, MF Rent Per SF Min, MF Rent Per SF Max, MF Rent Per Sf Per Mo Min, MF Rent Per Sf Per Mo Max, MF Size SF Min, MF Size SF Max, MF BR Min, MF BR Max, MF Total Rent Per Month, MF Total Annual Rent, Average MF Unit Size, MF Weighted Avg Rent/Unit, MF Weighted Avg Rent/SF/Mo., MF Weighted Avg Rent/SF/Year, Total Market Rent, Multifamily Project Amenities, Multifamily Unit Amenities, Medicare Percentage, Type 1 Affordability Status, Type 1 Rent/SF, Type 1 Baths, Type 1 BR, Type 1 No. of Beds, Type 1 Category, Type 1 Community Fee Max, Type 1 Community Fee Min, Type 1 Contract Rent Max, Type 1 Contract Rent Min, Type 1 Daily Rate per Unit, Type 1 Daily Rate Per Unit Max, Type 1 Daily Rate Per Unit Min, Type 1 Entry Fee Max, Type 1 Entry Fee Min, Type 1 Floor, Type 1 IncomeTarget, Type 1 Last Rent Increase, Type 1 Lease Expiration, Type 1 Lease Start, Type 1 LIHTC, Type 1 Market Rent Max, Type 1 Market Rent Min, Type 1 Market Rent/Mo., Type 1 Market Rent/SF, Type 1 Max Gross LIHTC Restricted Rent, Type 1 Monthly or Daily Rent, Type 1 Occupancy Type, Type 1 Rent Increase Percent, Type 1 Rent/M2, Type 1 Rent/Mo., Type 1 Rent/SF/Mo., Type 1 No. of Rooms, Type 1 SF Size Max, Type 1 SF Size Min, Type 1 M2, Type 1 Tenant Profile, No. of Type 1, Type 1 Unit Depth, Type 1 Unit Height, Type 1 SF, Unit Type 1, Type 1 Unit Width, Type 1 Utility Allowance, Type 1 Vacant Units, Type 2 Affordability Status, Type 2 Rent/SF, Type 2 Baths, Type 2 BR, Type 2 No. of Beds, Type 2 Category, Type 2 Community Fee Max, Type 2 Community Fee Min, Type 2 Contract Rent Max, Type 2 Contract Rent Min, Type 2 Daily Rate per Unit, Type 2 Daily Rate Per Unit Max, Type 2 Daily Rate Per Unit Min, Type 2 Entry Fee Max, Type 2 Entry Fee Min, Type 2 Floor, Type 2 IncomeTarget, Type 2 Last Rent Increase, Type 2 Lease Expiration, Type 2 Lease Start, Type 2 LIHTC, Type 2 Market Rent Max, Type 2 Market Rent Min, Type 2 Market Rent/Mo., Type 2 Market Rent/SF, Type 2 Max Gross LIHTC Restricted Rent, Type 2 Monthly or Daily Rent, Type 2 Occupancy Type, Type 2 Rent Increase Percent, Type 2 Rent/M2, Type 2 Rent/Mo., Type 2 Rent/SF/Mo., Type 2 No. of Rooms, Type 2 SF Size Max, Type 2 SF Size Min, Type 2 M2, Type 2 Tenant Profile, No. of Type 2, Type 2 Unit Depth, Type 2 Unit Height, Type 2 SF, Unit Type 2, Type 2 Unit Width, Type 2 Utility Allowance, Type 2 Vacant Units, MHC Type, MHC Class Rating, Pad Site Mix Single Wide, Pad Site Mix Double Wide, Entitlements, Room Revenue, Food and Beverage Revenue, Telephone Revenue, Rentals Revenue, Other Revenue, Total Revenue, Room Expenses, Food and Beverage Expenses, Telephone Expenses, Rentals Expenses, Other Operated Expenses, Total Departmental Expenses, Total Departmental Profit, Information Telecommunications, Total Undistributed Expenses, Gross Operating Profit, Income before Fixed Charges, EBITDA, EBITDA less Reserves, Franchise Fees Expense, Distance from Campus, AL Bed Count, IL Bed Count, AA Unit Count, AA Bed Count, AA Occupancy, MC Bed Count, NC Bed Count, Other Bed Count, AA Private Pay Percentage, AA Affordable Percentage, IL Private Pay Percentage, IL Affordable Percentage, AL Private Pay Percentage, AL Medicare Percentage, AL Medicaid Percentage, AL Affordable Percentage, MC Private Pay Percentage, MC Medicare Percentage, MC Medicaid Percentage, MC Affordable Percentage, NC Private Pay Percentage, NC Medicare Percentage, NC Medicaid Percentage, NC Managed Care Percentage, NC Other Percentage, Percent Discount for Early Payment, Percent Change in Market Taxes, Market Assessment at ToS, Market Assessment Year Following ToS, New Assessment as Percent of Purchase Price, Change in Assessment YoY Following Sale, RE Taxes at ToS, RE Taxes Year Following ToS, Change in RE Taxes in Year Following Sale, Loaded Cap Rate, AL Level of Care Min, AL Level of Care Max, MC Level of Care Min, MC Level of Care Max, On Off Hospital Campus, HSPI Index, IL Meals per Day in Base Rate, AA Meals per Day in Base Rate, AL_MC Licensed Beds, NC Licensed Beds, AL Fee Structure, MC Fee Structure, Public Water, Public Sewer, Percentage of Affordable Units, IL Unit Count, IL Occupancy, AL Occupancy, MC Occupancy, NC Occupancy, AL Unit Count, MC Unit Count, NC Unit Count, Seller Type, Listing Broker, Percent Climate Controlled, Non Storage Income, Per Capita Income, Population, Stovetop, PVA EBITDA, Fully Equipped Kitchen, Refrigerator, Mini Refrigerator, Stainless Steel Appliances, Stove_Oven, Microwave, Dishwasher, Five Fixture Bathrooms, Carpet_Drapes_Blinds, Floor Covering_Wood, Floor Covering_Vinyl, Floor Covering_Other, Floor Covering_Carpet, Floor Covering_Wood Composite, Floor Covering_Tile, Window Coverings_Shades, Window Coverings_Drapes, Window Coverings_Blinds, Air Conditioning, Air Conditioning Central, Air Conditioning_Window_Wall Unit, Walk In Closets, Patios_Balcony, Fireplace, Vaulted Ceilings, Ceiling Fans, Furnished Units, Screened Porches, Granite_Stone Countertops, Security Alarm, Hearing Accessible, Roll_In Shower, Coffee Station, Breakfast Dining Area, Complimentary Services Area, Bistro, Cafe, Bar_Lounge, Rooftop Bar, Restaurant, Restaurant and Lounge, Fine Dining Restaurant, Signature Restaurant, Leased Restaurant, Nightclub, Leased Nightclub, Room Service, Meeting Room, Meeting Space, Ballroom, Wedding Venue, Boardrooms, Garage_Under Building, Covered Parking, Parking_Lot, Valet Parking, Self Parking, Truck Parking, Electric Vehicle Chargers, Car Rental Desk, Airport Shuttle, Local Shuttle, Town Car, Business Center, Lobby Workstation, Staffed Business Center, Leased Business Center_Shipping, FedEx_Leased, UPS_Leased, Sundries Counter, Market Pantry, Gift Shop, Boutique, Spa Retail, Retail Outlet_Operated, Retail Outlet_Leased, Guest Laundry, Valet Laundry, Dry Cleaning, Fitness Room, Fitness Center, Fitness Classes, Movement Studio, Yoga Room, Meditation_Relaxation Room, Tennis Court, Volleyball, Basketball, Racquet Ball, Bike Room, Bocce Ball, Pickleball, Sport Field, Ancillary Sports_Activities_Services, Sport Court, Spa Treatment Rooms, Full Service Spa, Salon_Barber Shop, Sauna, Steam Room, Clubhouse_Rec Building, Park, Indoor Swimming Pool, Outdoor Swimming Pool, Whirlpool, Multiple Pools, Outdoor Patio and Fire Pit, Outdoor Patio, Rooftop Terrace, BBQ_Grill_Picnic Area, Movie_Theater Room, Library, Pet Area, Playground, Horseshoes, Billiards, Putting Green, Golf Course, Indoor Waterpark, Outdoor Waterpark, Waterslide, Casino, Table Games, Slot Machines, Beach_Direct Access, Water Access, Lake_Pond_Beach, Marina_Dock, Fishing, Ski In_Ski Out, Ski In, Ski Out, Ski Access_Non_Direct, Concierge, Pet Friendly, Smoke_Free, Pool Lift, Elevators, Escalators, LEED Certified_Silver, LEED Certified_Gold, LEED Certified, Gated Entrance, Storm Shelter, Meeting Space SF, Phone Number, Website, SENIOR HOUSING OCCUPANCY SECTION, SENIOR HOUSING PAYOR SECTION, SENIOR HOUSING FEES SECTION, MHC Pads_Units per Acre, Shower Stalls, Shower_In_Tub, Spa Treatment Rooms SF, Indoor_Outdoor Swimming Pool, Game Room, Self Parking Rate, Valet Parking Rate, No of Spa Treatment Rooms, Hotel Contact Name_1, Hotel Contact Title_1, Hotel Contact Phone_1, Hotel Contact Email_1, Hotel Contact Title_2, Hotel Contact Name_2, Hotel Contact Phone_2, Hotel Contact Email_2, Hotel Contact Title_3, Hotel Contact Name_3, Hotel Contact Phone_3, Hotel Contact Email_3, Hotels_Suites, Hotels_Rooms with Kitchens, Hotels_Residences_ThirdPartyOwned, Beach Services, Kids Club, Hotels_Standard Guestrooms, LH IncExp No of Rooms, LH IncExp Lodging Occupancy, LH IncExp ADR, LH IncExp RevPAR, Lobby Workstation_Business Center, LH IncExp Room Revenue, LH IncExp PVA EBITDA, PVA Hotel Flag, PVA Hotel Parent Company, PVA Hotel RevPAR, PVA Hotel RRM, Is Portfolio Sale, PVA Hotel Type, Taxing Authority, Tax ID, Assessment Year, Land Assessment, Improvement Assessment, Other Assessment, Total Assessment, Tax Years, Tax Rate Code, Tax Rate, Tax Rate Per, Base Taxes, Special Assessments, Taxes, Market Value, Taxes/SF GBA, Taxes Per RA, Taxes/Unit, Taxes/Land SF, Taxes/Acre, Taxes/Land Unit, Taxes Per GBA M2, Taxes Per RA M2, Taxes Per Hectares, Taxes Per Land M2, Equalization Ratio, Implied Value, Assessment Comments, Assessor Website, Historical Assessed Value 1, Historical Assessed Value 2, Historical Assessed Value 3, Historical Assessed Value 4, Historical Improv Value 1, Historical Improv Value 2, Historical Improv Value 3, Historical Improv Value 4, Historical Land Value 1, Historical Land Value 2, Historical Land Value 3, Historical Land Value 4, Historical Taxes 1, Historical Taxes 2, Historical Taxes 3, Historical Taxes 4, Historical Year 1, Historical Year 2, Historical Year 3, Historical Year 4, Taxing Authority Parcel 1, Tax ID Parcel 1, Assessment Year Parcel 1, Land Assessment Parcel 1, Improvement Assessment Parcel 1, Other Assessment Parcel 1, Total Assessment Parcel 1, Tax Years Parcel 1, Tax Rate Code Parcel 1, Tax Rate Parcel 1, Tax Rate Per Parcel 1, Base Taxes Parcel 1, Special Assessments Parcel 1, Taxes Parcel 1, Market Value Parcel 1, Equalization Ratio Parcel 1, Implied Value Parcel 1, Zoning Comments, Zoning District, Zoning Authority, Maximum Building Height, Max Site Coverage, Minimum Lot Area, Parking Requirements, Back Yard Distance, Front Set Back Distance, Side Yard Distance, Zoning Summary, Zoning Type, Zoned Density, Ordinance Document, Permitted Uses, Zoning, Land Use, Acres, Land SF, Usable Acres, Usable Land SF, Excess Acres, Excess Land SF, Easement Acres, Easement Land SF, Buildable SF, Unusable Acres, Unusable Land SF, Surplus Acres, Surplus Land SF, No. of Parcels, Gross Land Area Hectares, Gross Land Area Sq Meters, Allowable Floor Area SF, Allowable Units, Proposed SF, Proposed Units, Land Units, Land Unit Type, Land Unit Approved Or Zoned, Road Frontage, Primary Frontage Feet, Primary Frontage Street, Secondary Frontage Feet, Secondary Frontage Street, Tertiary Frontage Feet, Tertiary Frontage Street, Dimensions, Water Frontage, Effective Water Frontage, Depth, Access, View, Visibility, Shape, Topography, Corner, Utilities, All Utilities to Site, Flood Zone, Flood Map Panel, FEMA Map Date, Within 100 Year Flood Plain, Area in Flood Zone, Earthquake Hazard Risk, Earthquake Zone Comments, Encumbrance Or Easement, Environmental Issues, Drainage, Rail Service, Demographics Survey Date, Median Home Value, Median Household Income, Traffic Survey Date, Traffic Count, Secondary Traffic Count, Tertiary Traffic Count, Soil Type, Productivity Index, Tillable Acres, Percent Tillable, Wetlands Type, Wetland Acres, Percent Wetlands, Woodland Acres, Other Acres, Waste Acres, Home Site Acres, Site Comments, Site Identification Parcel 1, Acres Parcel 1, Land SF Parcel 1, Site comments Parcel 1, Building Description, No. of Buildings, Construction Class, Building Class, Perimeter SF, Source For SF Area, No Of Office Units, Office GBA, Office RA, Usable Area, Load Factor, Percent Office, Percent Office RA, Office GBA Meters, Office RA Meters, No Of Multifamily Units, Multifamily GBA, Multifamily RA, No. Of MultiFamily Bathrooms, No Of Multifamily Bedrooms, No Of Multifamily Rooms, Multifamily Amenities, Multifamily GBA Meters, MultiFamily RA Meters, No Of Retail Units, Retail GBA, GLA, Percent Retail, Retail GBA Meters, Retail GLA Meters, No Of Industrial Units, Industrial GBA, Industrial RA, No. of Truck Doors, No. Truck Doors With Levelers, Craneways, Typical Bay Depth, Clear Height, Industrial GBA Meters, Industrial RA Meters, ADR, RevPAR, Lodging Occupancy, Product Segment, Hotel Flag, No Of Other Units, Other GBA, Other RA, Other GBA Meters, Other RA Meters, Residential Design, Residential Amenities, Fireplace or WoodStove, Garage, Dock or Boathouse, Porch or Deck, Ancillary Buildings, Tenant Improvements, No. of Units, GBA, Rentable Area, Land To Building Ratio, Total GBA Meters, Total RA Meters, No. of Stories, No. of Rooms, No. of Seats, No. of Beds, No. of Bedrooms, No. of Bathrooms, No. of Half Baths, No. of Spaces, No. of Bays, No. of Golf Holes, Design Appeal, Condition, Construction, Quality, Landscaping, Surface Parking Spaces, Covered Parking Spaces, Garage Parking Spaces, Parking Spaces, Parking Type, Parking Ratio Unit, Parking Ratio GBA, Parking Ratio RA, Parking Condition, Parking Adequacy, Parking Comments, Deferred Maintenance, FFandE, Year Built, Year Built Numeric, Renovations, Proportion Renovated, Total Economic Life, Effective Age, Remaining Economic Life, Foundation, Exterior Wall, Basement Use and Finish, Basement Size, Column Spacing, Ceiling Height, Roof Cover, Roof Type, Cooling, Heating, No. of Elevators, No. of Escalators, Fire Sprinkler Type, Improvement Comments, Proj Amenities Checklist, Unit Features Checklist",AC29
