Tab Name,Field Name,Named Range,Input,Calculated,Dropdown,Formula Type,Data Type,Row Hidden,Column Hidden,Notes,Cell Ref
Assessment,Assessment_NavCompTable,,Yes,No,No,,s,No,No,,A379
Assessment,S3P1,,No,Yes,No,Calculation,f,No,No,,HP379
Assessment,S3P2,,No,Yes,No,Calculation,f,No,No,,HP380
Assessment,Assessment_CompTableDatabase,,Yes,No,No,,s,No,No,,A390
Assessment,Subject Data,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],A391
Assessment,N1_chtAssessment_WriteUp,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],HT391
Assessment,Assessment Comp Table,,Yes,No,No,,s,No,No,,A397
Assessment,Name,,Yes,No,No,,s,No,No,,C397
Assessment,Advertising And Marketing,,Yes,No,No,,s,No,No,,H397
Assessment,Anchor Tenants,,Yes,No,No,,s,No,No,,I397
Assessment,Ancillary Buildings,,Yes,No,No,,s,No,No,,J397
Assessment,Appraisal Date,,Yes,No,No,,s,No,No,,K397
Assessment,Appraisal File,,Yes,No,No,,s,No,No,,L397
Assessment,Appraised Value,,Yes,No,No,,s,No,No,,M397
Assessment,Basement Size,,Yes,No,No,,s,No,No,,P397
Assessment,Basement Use and Finish,,Yes,No,No,,s,No,No,,Q397
Assessment,Building Improvs,,Yes,No,No,,s,No,No,,AC397
Assessment,Building Improvs Per SF,,Yes,No,No,,s,No,No,,AF397
Assessment,Building Improvs Per Unit,,Yes,No,No,,s,No,No,,AG397
Assessment,CAM,,Yes,No,No,,s,No,No,,AS397
Assessment,Cap Rate,,Yes,No,No,,s,No,No,,AT397
Assessment,Ceiling Height,,Yes,No,No,,s,No,No,,AU397
Assessment,Cleaning and Janitorial,,Yes,No,No,,s,No,No,,AW397
Assessment,Column Spacing,,Yes,No,No,,s,No,No,,AX397
Assessment,Com Lease Type,,Yes,No,No,,s,No,No,,AY397
Assessment,Comm Lease Comments,,Yes,No,No,,s,No,No,,AZ397
Assessment,Comm Lease Survey Date,,Yes,No,No,,s,No,No,,BB397
Assessment,Comm Lease Terms,,Yes,No,No,,s,No,No,,BC397
Assessment,Comm Rent Concessions,,Yes,No,No,,s,No,No,,BD397
Assessment,Comm Rent Per SF Max,,Yes,No,No,,s,No,No,,BE397
Assessment,Comm Rent Per Sf Min,,Yes,No,No,,s,No,No,,BF397
Assessment,Comm Size Max,,Yes,No,No,,s,No,No,,BG397
Assessment,Comm Size Min,,Yes,No,No,,s,No,No,,BH397
Assessment,Comp Entered By,,Yes,No,No,,s,No,No,,BM397
Assessment,Conditions Of Sale,,Yes,No,No,,s,No,No,,BO397
Assessment,Confidential TF,,Yes,No,No,,s,No,No,,BP397
Assessment,Contingency Costs,,Yes,No,No,,s,No,No,,CI397
Assessment,Contingency Costs Per SF,,Yes,No,No,,s,No,No,,CJ397
Assessment,Contingency Costs Per Unit,,Yes,No,No,,s,No,No,,CK397
Assessment,Cost Source And Comments,,Yes,No,No,,s,No,No,,CM397
Assessment,Days On Market,,Yes,No,No,,s,No,No,,CQ397
Assessment,Deferred Maintance,,Yes,No,No,,s,No,No,,CR397
Assessment,Density,,Yes,No,No,,s,No,No,,CS397
Assessment,Depth,,Yes,No,No,,s,No,No,,CT397
Assessment,Design Appeal,,Yes,No,No,,s,No,No,,CU397
Assessment,Developers Fee,,Yes,No,No,,s,No,No,,CV397
Assessment,Developers Fee Per SF,,Yes,No,No,,s,No,No,,CW397
Assessment,Developers Fee Per Unit,,Yes,No,No,,s,No,No,,CX397
Assessment,Dock or Boathouse,,Yes,No,No,,s,No,No,,CY397
Assessment,Effective Water Frontage,,Yes,No,No,,s,No,No,,DA397
Assessment,EGI,,Yes,No,No,,s,No,No,,DB397
Assessment,EGI Per SF,,Yes,No,No,,s,No,No,,DC397
Assessment,EGI Per Unit,,Yes,No,No,,s,No,No,,DD397
Assessment,Expense Per SF,,Yes,No,No,,s,No,No,,EB397
Assessment,Expense Per Unit,,Yes,No,No,,s,No,No,,EC397
Assessment,Expense Ratio,,Yes,No,No,,s,No,No,,ED397
Assessment,FAR,,Yes,No,No,,s,No,No,,EE397
Assessment,FFandE,,Yes,No,No,,s,No,No,,EF397
Assessment,FFE Costs,,Yes,No,No,,s,No,No,,EG397
Assessment,FFE Costs Per SF,,Yes,No,No,,s,No,No,,EN397
Assessment,FFE Costs Per Unit,,Yes,No,No,,s,No,No,,EO397
Assessment,GLA,,Yes,No,No,,s,No,No,,EP397
Assessment,Fire Sprinkler Type,,Yes,No,No,,s,No,No,,FC397
Assessment,Fireplace or WoodStove,,Yes,No,No,,s,No,No,,FD397
Assessment,Improvement Assessment,,Yes,No,No,,s,No,No,,FK397
Assessment,Improvement Comments,,Yes,No,No,,s,No,No,,FL397
Assessment,Inc Exp Comments,,Yes,No,No,,s,No,No,,FM397
Assessment,Insurance,,Yes,No,No,,s,No,No,,FP397
Assessment,Land Cost Per Unit,,Yes,No,No,,s,No,No,,FR397
Assessment,Land Costs,,Yes,No,No,,s,No,No,,FS397
Assessment,Land Costs Per SF,,Yes,No,No,,s,No,No,,FT397
Assessment,Land To Building Ratio,,Yes,No,No,,s,No,No,,FV397
Assessment,Land Unit Approved Or Zoned,,Yes,No,No,,s,No,No,,FW397
Assessment,Latitude,,Yes,No,No,,s,No,No,,GA397
Assessment,Longitude,,Yes,No,No,,s,No,No,,GC397
Assessment,Management,,Yes,No,No,,s,No,No,,GD397
Assessment,MF BR Max,,Yes,No,No,,s,No,No,,GF397
Assessment,MF BR Min,,Yes,No,No,,s,No,No,,GG397
Assessment,MF Lease Comments,,Yes,No,No,,s,No,No,,GL397
Assessment,MF Lease Survey Date,,Yes,No,No,,s,No,No,,GN397
Assessment,MF Rent Concessions,,Yes,No,No,,s,No,No,,GO397
Assessment,MF Rent Per SF Max,,Yes,No,No,,s,No,No,,GP397
Assessment,MF Rent Per SF Min,,Yes,No,No,,s,No,No,,GQ397
Assessment,MF Rent Per Sf Per Mo Max,,Yes,No,No,,s,No,No,,GR397
Assessment,MF Rent Per Sf Per Mo Min,,Yes,No,No,,s,No,No,,GS397
Assessment,MF Rent Type,,Yes,No,No,,s,No,No,,GT397
Assessment,MF Size SF Max,,Yes,No,No,,s,No,No,,GU397
Assessment,MF Size SF Min,,Yes,No,No,,s,No,No,,GV397
Assessment,Multifamily Amenities,,Yes,No,No,,s,No,No,,GX397
Assessment,Multifamily GBA,,Yes,No,No,,s,No,No,,GY397
Assessment,Multifamily Project Amenities,,Yes,No,No,,s,No,No,,GZ397
Assessment,Multifamily RA,,Yes,No,No,,s,No,No,,HA397
Assessment,Multifamily Unit Amenities,,Yes,No,No,,s,No,No,,HB397
Assessment,Net Operating Income Per SF,,Yes,No,No,,s,No,No,,HC397
Assessment,NIM,,Yes,No,No,,s,No,No,,HD397
Assessment,Occupancy,,Yes,No,No,,s,No,No,,HV397
Assessment,Off Site Improv Costs,,Yes,No,No,,s,No,No,,HW397
Assessment,Off Site Improv Costs Per SF,,Yes,No,No,,s,No,No,,HX397
Assessment,Off Site Improv Costs Per Unit,,Yes,No,No,,s,No,No,,HY397
Assessment,Other Assessment,,Yes,No,No,,s,No,No,,IB397
Assessment,Other Costs,,Yes,No,No,,s,No,No,,IC397
Assessment,Other Costs Per SF,,Yes,No,No,,s,No,No,,ID397
Assessment,Other Costs Per Unit,,Yes,No,No,,s,No,No,,IE397
Assessment,Other Income,,Yes,No,No,,s,No,No,,II397
Assessment,Other Income Desc,,Yes,No,No,,s,No,No,,IJ397
Assessment,Painting And Decorating,,Yes,No,No,,s,No,No,,IL397
Assessment,Parking,,Yes,No,No,,s,No,No,,IN397
Assessment,Payroll,,Yes,No,No,,s,No,No,,IP397
Assessment,PGI,,Yes,No,No,,s,No,No,,IR397
Assessment,PGI Per SF,,Yes,No,No,,s,No,No,,IS397
Assessment,PGI Per Unit,,Yes,No,No,,s,No,No,,IT397
Assessment,PGIM,,Yes,No,No,,s,No,No,,IU397
Assessment,Porch or Deck,,Yes,No,No,,s,No,No,,IV397
Assessment,Price Per Acre,,Yes,No,No,,s,No,No,,IX397
Assessment,Price Per Land SF,,Yes,No,No,,s,No,No,,IY397
Assessment,Price Per Land Unit,,Yes,No,No,,s,No,No,,IZ397
Assessment,Price Per SF,,Yes,No,No,,s,No,No,,JA397
Assessment,Price Per Unit,,Yes,No,No,,s,No,No,,JB397
Assessment,Project Style,,Yes,No,No,,s,No,No,,JC397
Assessment,Property Sub Type,,Yes,No,No,,s,No,No,,JF397
Assessment,Rent Per Sf Per Mo Max,,Yes,No,No,,s,No,No,,JL397
Assessment,Rent Per Sf Per Mo Min,,Yes,No,No,,s,No,No,,JM397
Assessment,Rental Income,,Yes,No,No,,s,No,No,,JO397
Assessment,Repairs And Maintenance,,Yes,No,No,,s,No,No,,JP397
Assessment,Reserves,,Yes,No,No,,s,No,No,,JQ397
Assessment,Residential Amenities,,Yes,No,No,,s,No,No,,JR397
Assessment,Residential Design,,Yes,No,No,,s,No,No,,JS397
Assessment,Residential GLA,,Yes,No,No,,s,No,No,,JT397
Assessment,Roads and Grounds,,Yes,No,No,,s,No,No,,JW397
Assessment,Sale Comments,,Yes,No,No,,s,No,No,,JZ397
Assessment,Sale Supporting Files,,Yes,No,No,,s,No,No,,KB397
Assessment,sample,,Yes,No,No,,s,No,No,,KC397
Assessment,Site Comments,,Yes,No,No,,s,No,No,,KF397
Assessment,Site Improv Costs Per SF,,Yes,No,No,,s,No,No,,KG397
Assessment,Site Improv Costs Per Unit,,Yes,No,No,,s,No,No,,KH397
Assessment,Site Improvement Costs,,Yes,No,No,,s,No,No,,KI397
Assessment,Soft Costs,,Yes,No,No,,s,No,No,,KJ397
Assessment,Soft Costs Per SF,,Yes,No,No,,s,No,No,,KK397
Assessment,Soft Costs Per Unit,,Yes,No,No,,s,No,No,,KL397
Assessment,Source For SF Area,,Yes,No,No,,s,No,No,,KM397
Assessment,State,,Yes,No,No,,s,No,No,,KN397
Assessment,Supporting Files,,Yes,No,No,,s,No,No,,KO397
Assessment,Tenant Improvs,,Yes,No,No,,s,No,No,,KY397
Assessment,Test 1234,,Yes,No,No,,s,No,No,,KZ397
Assessment,Test Number,,Yes,No,No,,s,No,No,,LA397
Assessment,TestingNarrative1,,Yes,No,No,,s,No,No,,LB397
Assessment,Tim Stamp,,Yes,No,No,,s,No,No,,LC397
Assessment,Time Stamp,,Yes,No,No,,s,No,No,,LD397
Assessment,Time Stamp 2,,Yes,No,No,,s,No,No,,LE397
Assessment,time stamp Test,,Yes,No,No,,s,No,No,,LF397
Assessment,Total Costs,,Yes,No,No,,s,No,No,,LI397
Assessment,Total Costs Per SF,,Yes,No,No,,s,No,No,,LJ397
Assessment,Total Costs Per Unit,,Yes,No,No,,s,No,No,,LK397
Assessment,Total Expenses,,Yes,No,No,,s,No,No,,LM397
Assessment,Total Utilities,,Yes,No,No,,s,No,No,,LN397
Assessment,Transaction Type,,Yes,No,No,,s,No,No,,LO397
Assessment,Typical Bay Depth,,Yes,No,No,,s,No,No,,LP397
Assessment,Unspecified GBA,,Yes,No,No,,s,No,No,,LT397
Assessment,Unspecified RA,,Yes,No,No,,s,No,No,,LU397
Assessment,Usable Acres,,Yes,No,No,,s,No,No,,LV397
Assessment,Usable Land SF,,Yes,No,No,,s,No,No,,LW397
Assessment,Utilities Paid By Owner,,Yes,No,No,,s,No,No,,LY397
Assessment,Vacancy  Per SF,,Yes,No,No,,s,No,No,,MA397
Assessment,Vacancy Amount,,Yes,No,No,,s,No,No,,MB397
Assessment,Vacancy Per Unit,,Yes,No,No,,s,No,No,,MC397
Assessment,Verification,,Yes,No,No,,s,No,No,,MD397
Assessment,Water Frontage,,Yes,No,No,,s,No,No,,MF397
Assessment,Zip,,Yes,No,No,,s,No,No,,MH397
Assessment,Zoning Type,,Yes,No,No,,s,No,No,,MJ397
Assessment,Unit Type 1,,Yes,No,No,,s,No,No,,MK397
Assessment,Type 1 SF,,Yes,No,No,,s,No,No,,MM397
Assessment,Type 1 BR,,Yes,No,No,,s,No,No,,MO397
Assessment,Type 1 Baths,,Yes,No,No,,s,No,No,,MP397
Assessment,Type 1 Rent/Mo.,,Yes,No,No,,s,No,No,,MQ397
Assessment,Type 1 Rent/SF,,Yes,No,No,,s,No,No,,MR397
Assessment,Type 1 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,MS397
Assessment,Unit Type 2,,Yes,No,No,,s,No,No,,MT397
Assessment,Type 2 SF,,Yes,No,No,,s,No,No,,MV397
Assessment,Type 2 BR,,Yes,No,No,,s,No,No,,MX397
Assessment,Type 2 Baths,,Yes,No,No,,s,No,No,,MY397
Assessment,Type 2 Rent/Mo.,,Yes,No,No,,s,No,No,,MZ397
Assessment,Type 2 Rent/SF,,Yes,No,No,,s,No,No,,NA397
Assessment,Type 2 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,NB397
Assessment,Unit Type 3,,Yes,No,No,,s,No,No,,NC397
Assessment,Type 3 SF,,Yes,No,No,,s,No,No,,NE397
Assessment,Type 3 BR,,Yes,No,No,,s,No,No,,NG397
Assessment,Type 3 Baths,,Yes,No,No,,s,No,No,,NH397
Assessment,Type 3 Rent/Mo.,,Yes,No,No,,s,No,No,,NI397
Assessment,Type 3 Rent/SF,,Yes,No,No,,s,No,No,,NJ397
Assessment,Type 3 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,NK397
Assessment,Unit Type 4,,Yes,No,No,,s,No,No,,NL397
Assessment,Type 4 SF,,Yes,No,No,,s,No,No,,NN397
Assessment,Type 4 BR,,Yes,No,No,,s,No,No,,NP397
Assessment,Type 4 Baths,,Yes,No,No,,s,No,No,,NQ397
Assessment,Type 4 Rent/Mo.,,Yes,No,No,,s,No,No,,NR397
Assessment,Type 4 Rent/SF,,Yes,No,No,,s,No,No,,NS397
Assessment,Type 4 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,NT397
Assessment,Unit Type 5,,Yes,No,No,,s,No,No,,NU397
Assessment,Type 5 SF,,Yes,No,No,,s,No,No,,NW397
Assessment,Type 5 BR,,Yes,No,No,,s,No,No,,NY397
Assessment,Type 5 Baths,,Yes,No,No,,s,No,No,,NZ397
Assessment,Type 5 Rent/Mo.,,Yes,No,No,,s,No,No,,OA397
Assessment,Type 5 Rent/SF,,Yes,No,No,,s,No,No,,OB397
Assessment,Type 5 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,OC397
Assessment,Comm 1 Lessee,,Yes,No,No,,s,No,No,,OD397
Assessment,Comm 1 Lease Date,,Yes,No,No,,s,No,No,,OE397
Assessment,Comm 1 Lease Term,,Yes,No,No,,s,No,No,,OF397
Assessment,Comm 1 Lease Type,,Yes,No,No,,s,No,No,,OG397
Assessment,Comm 1 SF,,Yes,No,No,,s,No,No,,OH397
Assessment,Comm 1 Rent/SF,,Yes,No,No,,s,No,No,,OI397
Assessment,Comm 1 Rent/Mo.,,Yes,No,No,,s,No,No,,OJ397
Assessment,Comm 1 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,OK397
Assessment,Comm 1 Escalations,,Yes,No,No,,s,No,No,,OL397
Assessment,Comm 1 Percent Rent,,Yes,No,No,,s,No,No,,OM397
Assessment,Comm 2 Lessee,,Yes,No,No,,s,No,No,,ON397
Assessment,Comm 2 Lease Date,,Yes,No,No,,s,No,No,,OO397
Assessment,Comm 2 Lease Term,,Yes,No,No,,s,No,No,,OP397
Assessment,Comm 2 Lease Type,,Yes,No,No,,s,No,No,,OQ397
Assessment,Comm 2 SF,,Yes,No,No,,s,No,No,,OR397
Assessment,Comm 2 Rent/SF,,Yes,No,No,,s,No,No,,OS397
Assessment,Comm 2 Rent/Mo.,,Yes,No,No,,s,No,No,,OT397
Assessment,Comm 2 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,OU397
Assessment,Comm 2 Escalations,,Yes,No,No,,s,No,No,,OV397
Assessment,Comm 2 Percent Rent,,Yes,No,No,,s,No,No,,OW397
Assessment,Comm 3 Lessee,,Yes,No,No,,s,No,No,,OX397
Assessment,Comm 3 Lease Date,,Yes,No,No,,s,No,No,,OY397
Assessment,Comm 3 Lease Term,,Yes,No,No,,s,No,No,,OZ397
Assessment,Comm 3 Lease Type,,Yes,No,No,,s,No,No,,PA397
Assessment,Comm 3 SF,,Yes,No,No,,s,No,No,,PB397
Assessment,Comm 3 Rent/SF,,Yes,No,No,,s,No,No,,PC397
Assessment,Comm 3 Rent/Mo.,,Yes,No,No,,s,No,No,,PD397
Assessment,Comm 3 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,PE397
Assessment,Comm 3 Escalations,,Yes,No,No,,s,No,No,,PF397
Assessment,Comm 3 Percent Rent,,Yes,No,No,,s,No,No,,PG397
Assessment,Comm 4 Lessee,,Yes,No,No,,s,No,No,,PH397
Assessment,Comm 4 Lease Date,,Yes,No,No,,s,No,No,,PI397
Assessment,Comm 4 Lease Term,,Yes,No,No,,s,No,No,,PJ397
Assessment,Comm 4 Lease Type,,Yes,No,No,,s,No,No,,PK397
Assessment,Comm 4 SF,,Yes,No,No,,s,No,No,,PL397
Assessment,Comm 4 Rent/SF,,Yes,No,No,,s,No,No,,PM397
Assessment,Comm 4 Rent/Mo.,,Yes,No,No,,s,No,No,,PN397
Assessment,Comm 4 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,PO397
Assessment,Comm 4 Escalations,,Yes,No,No,,s,No,No,,PP397
Assessment,Comm 4 Percent Rent,,Yes,No,No,,s,No,No,,PQ397
Assessment,Comm 5 Lessee,,Yes,No,No,,s,No,No,,PR397
Assessment,Comm 5 Lease Date,,Yes,No,No,,s,No,No,,PS397
Assessment,Comm 5 Lease Term,,Yes,No,No,,s,No,No,,PT397
Assessment,Comm 5 Lease Type,,Yes,No,No,,s,No,No,,PU397
Assessment,Comm 5 SF,,Yes,No,No,,s,No,No,,PV397
Assessment,Comm 5 Rent/SF,,Yes,No,No,,s,No,No,,PW397
Assessment,Comm 5 Rent/Mo.,,Yes,No,No,,s,No,No,,PX397
Assessment,Comm 5 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,PY397
Assessment,Comm 5 Escalations,,Yes,No,No,,s,No,No,,PZ397
Assessment,Comm 5 Percent Rent,,Yes,No,No,,s,No,No,,QA397
Assessment,Comm 6 Lessee,,Yes,No,No,,s,No,No,,QB397
Assessment,Comm 6 Lease Date,,Yes,No,No,,s,No,No,,QC397
Assessment,Comm 6 Lease Term,,Yes,No,No,,s,No,No,,QD397
Assessment,Comm 6 Lease Type,,Yes,No,No,,s,No,No,,QE397
Assessment,Comm 6 SF,,Yes,No,No,,s,No,No,,QF397
Assessment,Comm 6 Rent/SF,,Yes,No,No,,s,No,No,,QG397
Assessment,Comm 6 Rent/Mo.,,Yes,No,No,,s,No,No,,QH397
Assessment,Comm 6 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,QI397
Assessment,Comm 6 Escalations,,Yes,No,No,,s,No,No,,QJ397
Assessment,Comm 6 Percent Rent,,Yes,No,No,,s,No,No,,QK397
Assessment,Comm 7 Lessee,,Yes,No,No,,s,No,No,,QL397
Assessment,Comm 7 Lease Date,,Yes,No,No,,s,No,No,,QM397
Assessment,Comm 7 Lease Term,,Yes,No,No,,s,No,No,,QN397
Assessment,Comm 7 Lease Type,,Yes,No,No,,s,No,No,,QO397
Assessment,Comm 7 SF,,Yes,No,No,,s,No,No,,QP397
Assessment,Comm 7 Rent/SF,,Yes,No,No,,s,No,No,,QQ397
Assessment,Comm 7 Rent/Mo.,,Yes,No,No,,s,No,No,,QR397
Assessment,Comm 7 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,QS397
Assessment,Comm 7 Escalations,,Yes,No,No,,s,No,No,,QT397
Assessment,Comm 7 Percent Rent,,Yes,No,No,,s,No,No,,QU397
Assessment,Comm 8 Lessee,,Yes,No,No,,s,No,No,,QV397
Assessment,Comm 8 Lease Date,,Yes,No,No,,s,No,No,,QW397
Assessment,Comm 8 Lease Term,,Yes,No,No,,s,No,No,,QX397
Assessment,Comm 8 Lease Type,,Yes,No,No,,s,No,No,,QY397
Assessment,Comm 8 SF,,Yes,No,No,,s,No,No,,QZ397
Assessment,Comm 8 Rent/SF,,Yes,No,No,,s,No,No,,RA397
Assessment,Comm 8 Rent/Mo.,,Yes,No,No,,s,No,No,,RB397
Assessment,Comm 8 Rent/SF/Mo.,,Yes,No,No,,s,No,No,,RC397
Assessment,Comm 8 Escalations,,Yes,No,No,,s,No,No,,RD397
Assessment,Comm 8 Percent Rent,,Yes,No,No,,s,No,No,,RE397
Assessment,Comm 9 Lessee,,Yes,No,No,,s,No,No,,RF397
Assessment,Comm 9 Lease Date,,Yes,No,No,,s,No,No,,RG397
Land Grid,Land Sale Analysis Grid,,Yes,No,No,,s,No,No,,F10
Land Grid,Add Comparables for Analysis,,Yes,No,No,,s,No,No,,R10
Land Grid,Subject Parcel(s):,,Yes,No,Yes,,s,No,No,,C12
Land Grid,Subject Building(s):,,Yes,No,Yes,,s,No,No,,C13
Land Grid,"4,19",,No,Yes,No,Aggregation,f,No,No,,F18
Land Grid,three,,No,Yes,No,Lookup,f,No,No,,I18
Land Grid,Job Assigned Comps:,,Yes,No,No,,s,No,No,,F19
Land Grid,Select comps to populate grid >,,Yes,No,No,,s,No,No,,F20
Land Grid,Database IDs,,No,Yes,No,Calculation,f,No,No,,G20
Land Grid,Land Analysis Grid,,Yes,No,Yes,,s,No,No,,F23
Land Grid,Comp 8,,No,Yes,No,Lookup,f,No,No,,W23
Land Grid,Comp 9,,No,Yes,No,Lookup,f,No,No,,Y23
Land Grid,Comp 10,,No,Yes,No,Lookup,f,No,No,,AA23
Land Grid,Price Adjustment,,Yes,No,No,,n,No,No,,G28
Land Grid,Adjusted Price,,No,Yes,No,Calculation,f,No,No,,G29
Land Grid,Adjustments to:,,Yes,No,Yes,,s,No,No,,C32
Land Grid,",",,Yes,No,No,,s,No,No,,AD34
Land Grid,Fee Simple,,No,Yes,No,Lookup,f,No,No,,I35
Land Grid,Conventional,,No,Yes,No,Lookup,f,No,No,,I36
Land Grid,Cash,,No,Yes,No,Lookup,f,No,No,,I37
Land Grid,Expend. After Sale,,Yes,No,No,,n,No,No,,I39
Land Grid,Market Trends Through,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],G42
Land Grid,Subsequent Trends,,Yes,No,No,,s,No,No,,C44
Land Grid,Subsequent Trends Ending,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],G44
Land Grid,Adjustment Format:,,Yes,No,Yes,,s,No,No,,C46
Land Grid,Characteristics Adjustments,,Yes,No,Yes,,s,No,No,,F47
Land Grid,Quant,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],E48
Land Grid,% Adjustment,,Yes,No,No,,n,No,No,,I48
Land Grid,Qual,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],E49
Land Grid,Qualitative,,No,Yes,Yes,Conditional,f,No,No,,I49
Land Grid,$ Adjustment,,No,Yes,No,Calculation,f,No,No,,I50
Land Grid,Measured From,,Yes,No,No,,s,No,No,,C96
Land Grid,Net Adjustments,,No,Yes,No,Conditional,f,No,No,,I96
Land Grid,Gross Adjustments,,No,Yes,No,Calculation,f,No,No,,I97
Land Grid,Measured From Price,,Yes,No,No,,s,No,No,,C98
Land Grid,>,,Yes,No,No,,s,No,No,,F98
Land Grid,Choose Premise:,,Yes,No,Yes,,s,No,No,,G102
Land Grid,Number of Comparables:,,No,Yes,No,Calculation,f,No,No,,H105
Land Grid,Low:,,No,Yes,No,Conditional,f,No,No,,I106
Land Grid,High:,,No,Yes,No,Conditional,f,No,No,,I107
Land Grid,Average:,,No,Yes,No,Aggregation,f,No,No,,I108
Land Grid,Median:,,No,Yes,No,Conditional,f,No,No,,I109
Land Grid,Reconciled Value/Unit Value:,,No,Yes,No,Calculation,f,No,No,,I110
Land Grid,Subject Size:,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],K111
Land Grid,Indicated Value:,,No,Yes,No,Calculation,f,No,No,,K112
Land Grid,Toggle Adjustments,,No,Yes,No,Conditional,f,No,No,,C113
Land Grid,External Obsolescence:,,Yes,No,No,,s,No,No,,N118
Land Grid,Contamination:,,Yes,No,No,,s,No,No,,N119
Land Grid,Other:,,Yes,No,No,,s,No,No,,N120
Land Grid,Total Adjustments,,No,Yes,No,Aggregation,f,No,No,,K125
Land Grid,N1LandGridRangesAndReconciledValue,,Yes,No,No,,s,No,No,,F131
Land Grid,Unadjusted and Adjusted Price Chart,,No,Yes,No,Calculation,f,No,No,,F133
Land Grid,Land Grid Comparable Ranking Table,,Yes,No,No,,s,No,No,,AW156
Land Grid,Rank,,Yes,No,No,,s,No,No,,AM161
Land Grid,#,,Yes,No,No,,s,No,No,,AN161
Land Grid,Unadjusted Price,,Yes,No,No,,s,No,No,,AO161
Land Grid,Comparable,,No,Yes,No,Calculation,f,No,No,,AS161
Land Grid,Sort,,Yes,No,No,,n,No,No,,AP163
Land Grid,Land Sales Comparison,,No,Yes,No,Lookup,f,No,No,,AS163
Land Grid,Emphasis?,,Yes,No,No,,s,No,No,,AR176
Land Grid,Primary,,Yes,No,No,,s,No,No,,AR177
Land Grid,Secondary,,Yes,No,No,,s,No,No,,AR178
Land Grid,Land Sale 1,,No,Yes,No,Calculation,f,No,No,,BO187
Land Grid,Similarity,,No,Yes,No,Lookup,f,No,No,,BI192
Land Grid,Comp Data,,No,Yes,No,Lookup,f,No,No,,BI193
Land Grid,Comp Adj.,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BJ193
Land Grid,Net Adjustment,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BJ210
Land Grid,Gross Adjustment,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BJ211
Land Grid,Emphasis,,No,Yes,No,Lookup,f,No,No,,BI212
Land Grid,Land Sale 2,,No,Yes,No,Calculation,f,No,No,,BO214
Land Grid,One,,No,Yes,No,Conditional,f,No,No,,BN220
Land Grid,Land Sale 3,,No,Yes,No,Calculation,f,No,No,,BO241
Land Grid,Two,,No,Yes,No,Conditional,f,No,No,,BN247
Land Grid,Land Sale 4,,No,Yes,No,Calculation,f,No,No,,BO268
Land Grid,Three,,No,Yes,No,Conditional,f,No,No,,BN274
Land Grid,Land Sale 5,,No,Yes,No,Calculation,f,No,No,,BO295
Land Grid,Four,,No,Yes,No,Conditional,f,No,No,,BN301
Land Grid,Land Sale 6,,No,Yes,No,Calculation,f,No,No,,BO322
Land Grid,Five,,No,Yes,No,Conditional,f,No,No,,BN328
Land Grid,Land Sale 7,,No,Yes,No,Calculation,f,No,No,,BO349
Land Grid,Six,,No,Yes,No,Conditional,f,No,No,,BN355
Land Grid,Land Sale 8,,No,Yes,No,Calculation,f,No,No,,BO376
Land Grid,Seven,,No,Yes,No,Conditional,f,No,No,,BN382
Land Grid,Land Sale 9,,No,Yes,No,Calculation,f,No,No,,BO403
Land Grid,Land Sale 10,,No,Yes,No,Calculation,f,No,No,,BO430
Land Grid,Comp,,Yes,No,Yes,,s,No,No,,BX467
Land Grid,2 Rows,,Yes,No,Yes,,s,No,No,,BU469
Land Grid,1st Row,,Yes,No,Yes,,s,No,No,,BU491
Land Grid,Comparable High:,,No,Yes,No,Calculation,f,No,No,,BY493
Land Grid,Comparable Average:,,No,Yes,No,Conditional,f,No,No,,CK495
Land Grid,Comparable Median:,,No,Yes,No,Calculation,f,No,No,,BY497
Land Grid,Insert Full Width Images,,Yes,No,No,,s,No,No,,CS505
Land Grid,Step 3. Choose a default display for empty Database fields,,Yes,No,Yes,,s,No,No,,CS510
Land Grid,Step 4. Refresh Data from the Database as necessary,,Yes,No,No,,s,No,No,,CS514
