Tab Name,Field Name,Named Range,Input,Calculated,Dropdown,Formula Type,Data Type,Row Hidden,Column Hidden,Notes,Cell Ref
Improvements,<<Property Type Show/Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BG226
Improvements,MHC Type,,No,Yes,No,Calculation,f,Yes,No,[HIDDEN CELL],BJ226
Improvements,Hide,,Yes,No,Yes,,f,No,Yes,[HIDDEN CELL],AP227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AQ227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AR227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AS227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AT227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AU227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AV227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AW227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AX227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AY227
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AZ227
Improvements,Show,,Yes,No,Yes,,f,No,No,,BA227
Improvements,Unknown_Field_BD227,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD227
Improvements,Unknown_Field_BE227,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE227
Improvements,Unknown_Field_BF227,,No,Yes,No,Lookup,f,No,No,,BF227
Improvements,Toggle Display,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG227
Improvements,MHC Type,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BI227
Improvements,Unknown_Field_BJ227,,No,Yes,No,Calculation,f,No,No,,BJ227
Improvements,Hide,,Yes,No,Yes,,s,No,Yes,[HIDDEN CELL],AP228
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AQ228
Improvements,Show,,Yes,No,Yes,,s,No,No,,AR228
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AS228
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AT228
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AU228
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AV228
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AW228
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AX228
Improvements,Show,,Yes,No,Yes,,s,No,No,,AY228
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AZ228
Improvements,Hide,,Yes,No,Yes,,s,No,No,,BA228
Improvements,Show,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD228
Improvements,Show,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE228
Improvements,Show,,No,Yes,No,Lookup,f,No,No,,BF228
Improvements,Show,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG228
Improvements,No. of Stories,,No,Yes,No,Calculation,f,No,No,,BJ228
Improvements,Hide,,Yes,No,Yes,,f,Yes,Yes,[HIDDEN CELL],AP229
Improvements,Show,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AQ229
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AR229
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AS229
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AT229
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AU229
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AV229
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AW229
Improvements,Show,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AX229
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AY229
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AZ229
Improvements,Show,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],BA229
Improvements,Unknown_Field_BD229,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BD229
Improvements,Unknown_Field_BE229,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BE229
Improvements,Unknown_Field_BF229,,No,Yes,No,Lookup,f,Yes,No,[HIDDEN CELL],BF229
Improvements,Unknown_Field_BG229,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BG229
Improvements,MHC Class Rating,,No,Yes,No,Calculation,f,Yes,No,[HIDDEN CELL],BJ229
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,Yes,[HIDDEN CELL] | [PASS-THROUGH],AP230
Improvements,Show,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AQ230
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AR230
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AS230
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AT230
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AU230
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AV230
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AW230
Improvements,Show,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AX230
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AY230
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AZ230
Improvements,Show,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BA230
Improvements,Unknown_Field_BD230,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BD230
Improvements,Unknown_Field_BE230,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BE230
Improvements,Unknown_Field_BF230,,No,Yes,No,Lookup,f,Yes,No,[HIDDEN CELL],BF230
Improvements,Unknown_Field_BG230,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BG230
Improvements,Pad Mix (SW vs. DW),,No,Yes,No,Conditional,f,Yes,No,[HIDDEN CELL],BJ230
Improvements,Hide,,Yes,No,Yes,,f,No,Yes,[HIDDEN CELL],AP231
Improvements,Show,,Yes,No,Yes,,f,No,No,,AQ231
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AR231
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AS231
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AT231
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AU231
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AV231
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AW231
Improvements,Show,,Yes,No,Yes,,f,No,No,,AX231
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AY231
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AZ231
Improvements,Show,,Yes,No,Yes,,f,No,No,,BA231
Improvements,Unknown_Field_BD231,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD231
Improvements,Unknown_Field_BE231,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE231
Improvements,Unknown_Field_BF231,,No,Yes,No,Lookup,f,No,No,,BF231
Improvements,Unknown_Field_BG231,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG231
Improvements,Number of Units,,No,Yes,No,Calculation,f,No,No,,BJ231
Improvements,Hide,,Yes,No,Yes,,f,Yes,Yes,[HIDDEN CELL],AP232
Improvements,Show,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AQ232
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AR232
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AS232
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AT232
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AU232
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AV232
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AW232
Improvements,Show,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AX232
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AY232
Improvements,Hide,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],AZ232
Improvements,Show,,Yes,No,Yes,,f,Yes,No,[HIDDEN CELL],BA232
Improvements,Unknown_Field_BD232,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BD232
Improvements,Unknown_Field_BE232,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BE232
Improvements,Unknown_Field_BF232,,No,Yes,No,Lookup,f,Yes,No,[HIDDEN CELL],BF232
Improvements,Unknown_Field_BG232,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BG232
Improvements,Number of Climate Controlled Units,,No,Yes,No,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BJ232
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,Yes,[HIDDEN CELL] | [PASS-THROUGH],AP233
Improvements,Show,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AQ233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AR233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AS233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AT233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AU233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AV233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AW233
Improvements,Show,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AX233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AY233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],AZ233
Improvements,Show,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BA233
Improvements,Unknown_Field_BD233,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BD233
Improvements,Unknown_Field_BE233,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BE233
Improvements,Unknown_Field_BF233,,No,Yes,No,Lookup,f,Yes,No,[HIDDEN CELL],BF233
Improvements,Unknown_Field_BG233,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BG233
Improvements,% Climate-Controlled,,No,Yes,No,Calculation,f,Yes,No,[HIDDEN CELL],BJ233
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,Yes,[HIDDEN CELL] | [PASS-THROUGH],AP234
Improvements,Show,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AQ234
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AR234
Improvements,Unknown_Field_AS234,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AS234
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AT234
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AU234
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AV234
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AW234
Improvements,Show,,Yes,No,Yes,,s,No,No,,AX234
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AY234
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AZ234
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BA234
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD234
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE234
Improvements,Hide,,No,Yes,No,Lookup,f,No,No,,BF234
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG234
Improvements,Land Area (Acres),,No,Yes,No,Calculation,f,No,No,,BJ234
Improvements,Hide,,Yes,No,Yes,,s,Yes,Yes,[HIDDEN CELL],AP235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AQ235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AR235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AS235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AT235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AU235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AV235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AW235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AX235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AY235
Improvements,Hide,,Yes,No,Yes,,s,Yes,No,[HIDDEN CELL],AZ235
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BA235
Improvements,Hide,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BD235
Improvements,Hide,,No,Yes,No,Calculation,f,Yes,Yes,[HIDDEN CELL],BE235
Improvements,Hide,,No,Yes,No,Lookup,f,Yes,No,[HIDDEN CELL],BF235
Improvements,Hide,,No,Yes,Yes,PassThrough,f,Yes,No,[HIDDEN CELL] | [PASS-THROUGH],BG235
Improvements,Land Area (Sq Ft),,No,Yes,No,Calculation,f,Yes,No,[HIDDEN CELL],BJ235
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,Yes,[HIDDEN CELL] | [PASS-THROUGH],AP236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AQ236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AR236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AS236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AT236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AU236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AV236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AW236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AX236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AY236
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AZ236
Improvements,Show,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BA236
Improvements,Unknown_Field_BD236,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD236
Improvements,Unknown_Field_BE236,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE236
Improvements,Unknown_Field_BF236,,No,Yes,No,Lookup,f,No,No,,BF236
Improvements,Unknown_Field_BG236,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG236
Improvements,Density (Units/Acre),,No,Yes,No,Calculation,f,No,No,,BJ236
Improvements,Hide,,Yes,No,Yes,,f,No,Yes,[HIDDEN CELL],AP237
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AQ237
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AR237
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AS237
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AT237
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AU237
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AV237
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AW237
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AX237
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AY237
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AZ237
Improvements,Hide,,Yes,No,Yes,,f,No,No,,BA237
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD237
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE237
Improvements,Hide,,No,Yes,No,Lookup,f,No,No,,BF237
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG237
Improvements,Gross Building Area,,No,Yes,No,Calculation,f,No,No,,BJ237
Improvements,Hide,,Yes,No,Yes,,f,No,Yes,[HIDDEN CELL],AP238
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AQ238
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AR238
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AS238
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AT238
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AU238
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AV238
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AW238
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AX238
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AY238
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AZ238
Improvements,Hide,,Yes,No,Yes,,s,No,No,,BA238
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD238
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE238
Improvements,Hide,,No,Yes,No,Lookup,f,No,No,,BF238
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG238
Improvements,Rentable Area,,No,Yes,No,Conditional,f,No,No,,BJ238
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,Yes,[HIDDEN CELL] | [PASS-THROUGH],AP239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AQ239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AR239
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AS239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AT239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AU239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AV239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AW239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AX239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AY239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AZ239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BA239
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD239
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE239
Improvements,Hide,,No,Yes,No,Lookup,f,No,No,,BF239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG239
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,Yes,[HIDDEN CELL] | [PASS-THROUGH],AP240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AQ240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AR240
Improvements,Hide,,Yes,No,Yes,,s,No,No,,AS240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AT240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AU240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AV240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AW240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AX240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AY240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AZ240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BA240
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD240
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE240
Improvements,Hide,,No,Yes,No,Lookup,f,No,No,,BF240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG240
Improvements,Estimated Useful Life,,No,Yes,No,Calculation,f,No,No,,BJ240
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,Yes,[HIDDEN CELL] | [PASS-THROUGH],AP241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AQ241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AR241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AS241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AT241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AU241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AV241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AW241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AX241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AY241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],AZ241
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BA241
Improvements,Unknown_Field_BD241,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD241
Improvements,Unknown_Field_BE241,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE241
Improvements,Unknown_Field_BF241,,No,Yes,No,Lookup,f,No,No,,BF241
Improvements,Unknown_Field_BG241,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG241
Improvements,Remaining Economic Life,,No,Yes,No,Calculation,f,No,No,,BJ241
Improvements,Remaining Economic Life,,No,Yes,No,Conditional,f,No,No,,BV241
Improvements,Hide,,Yes,No,Yes,,f,No,Yes,[HIDDEN CELL],AP242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AQ242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AR242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AS242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AT242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AU242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AV242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AW242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AX242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AY242
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AZ242
Improvements,Hide,,Yes,No,Yes,,s,No,No,,BA242
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD242
Improvements,Hide,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE242
Improvements,Hide,,No,Yes,No,Lookup,f,No,No,,BF242
Improvements,Hide,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG242
Improvements,Hide,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BI242
Improvements,Hide,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BJ242
Improvements,Hide,,Yes,No,Yes,,f,No,Yes,[HIDDEN CELL],AP243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AQ243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AR243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AS243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AT243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AU243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AV243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AW243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AX243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AY243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AZ243
Improvements,Hide,,Yes,No,Yes,,f,No,No,,BA243
Improvements,Unknown_Field_BD243,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD243
Improvements,Unknown_Field_BE243,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE243
Improvements,Unknown_Field_BF243,,No,Yes,No,Lookup,f,No,No,,BF243
Improvements,Unknown_Field_BG243,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG243
Improvements,Remaining Economic Life,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BI243
Improvements,Unknown_Field_BJ243,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BJ243
Improvements,Unknown_Field_AP244,,Yes,No,Yes,,f,No,Yes,[HIDDEN CELL],AP244
Improvements,Unknown_Field_AQ244,,Yes,No,Yes,,f,No,No,,AQ244
Improvements,Unknown_Field_AR244,,Yes,No,Yes,,f,No,No,,AR244
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AS244
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AT244
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AU244
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AV244
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AW244
Improvements,Unknown_Field_AX244,,Yes,No,Yes,,f,No,No,,AX244
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AY244
Improvements,Hide,,Yes,No,Yes,,f,No,No,,AZ244
Improvements,Hide,,Yes,No,Yes,,f,No,No,,BA244
Improvements,Unknown_Field_BD244,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BD244
Improvements,Unknown_Field_BE244,,No,Yes,No,Calculation,f,No,Yes,[HIDDEN CELL],BE244
Improvements,Unknown_Field_BF244,,No,Yes,No,Lookup,f,No,No,,BF244
Improvements,Unknown_Field_BG244,,No,Yes,Yes,PassThrough,f,No,No,[PASS-THROUGH],BG244
Improvements,Remaining Economic Life,,No,Yes,No,PassThrough,f,No,No,[PASS-THROUGH],BI244
Improvements,Unknown_Field_BJ244,,No,Yes,No,Calculation,f,No,No,,BJ244
Improvements,Unknown_Field_AP245,,Yes,No,Yes,,f,No,Yes,[HIDDEN CELL],AP245
